,originalTitle,rating,startYear,runtimeMinutes,numVotes,totalImages,totalCredits,titleType,canHaveEpisodes,numRegions,countryOfOrigin,genres,ratingNum,numGenres,criticReviewsRatio,awardsAndNominations,hasVideos,moreCountriesOfOrigin
4892,Routine,"(6, 7]",2017,1.791759469228055,3.8918202981106265,1.6094379124341003,2.1972245773362196,short,False,1.0986122886681098,['PL'],"['Animation', 'Drama', 'Short']",7,3,0.0,False,False,False
4893,Sisa,"(8, 9]",1951,4.51085950651685,2.3978952727983707,1.3862943611198906,3.295836866004329,movie,False,0.6931471805599453,['PH'],['Drama'],9,1,1.0,True,False,False
4894,Rodean a los Casillas,"(6, 7]",2017,3.784189633918261,1.791759469228055,0.0,4.219507705176107,tvEpisode,False,0.6931471805599453,['MX'],"['Action', 'Crime', 'Drama']",7,3,0.0,False,False,False
4895,Sati Naag Kanya,"(5, 6]",1983,4.51085950651685,2.995732273553991,0.0,3.713572066704308,movie,False,0.6931471805599453,['IN'],"['Action', 'Adventure', 'Drama']",6,3,0.0,False,False,False
4896,A Fang-tastic Halloween,"(5, 6]",2020,3.713572066704308,3.332204510175204,0.6931471805599453,5.017279836814924,tvEpisode,False,0.6931471805599453,"['US', 'CA']","['Adventure', 'Animation', 'Comedy']",6,3,0.0,False,False,True
4897,Another Mirror,"(5, 6]",1977,1.791759469228055,2.772588722239781,0.0,1.6094379124341003,short,False,0.6931471805599453,['US'],['Short'],6,1,0.0,False,False,False
4898,Routine Pleasures,"(6, 7]",1986,4.406719247264253,5.5254529391317835,0.6931471805599453,2.772588722239781,movie,False,1.3862943611198906,"['GB', 'FR', 'XWG']",['Documentary'],7,1,0.7,False,False,True
4899,Jason's Lyric,"(6, 7]",1994,4.787491742782046,8.471358655072438,3.044522437723423,5.043425116919247,movie,False,2.995732273553991,['US'],"['Crime', 'Drama', 'Romance']",7,3,0.3333333333333333,True,True,False
4900,ISPR Investigates: Ghosts of England,"(6, 7]",1999,4.2626798770413155,3.295836866004329,0.0,3.295836866004329,video,False,0.6931471805599453,"['US', 'GB']",['Documentary'],7,1,0.0,False,False,True
4901,The Way of the Ninja,"(8, 9]",2014,3.784189633918261,6.96979066990159,0.6931471805599453,5.420534999272286,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Crime', 'Drama']",9,3,0.75,False,False,False
4902,MTV Europe Music Awards Munich 2007,"(6, 7]",2007,4.110873864173311,3.784189633918261,0.6931471805599453,4.394449154672439,tvSpecial,False,1.0986122886681098,"['DE', 'GB']",['Music'],7,1,0.0,False,False,True
4903,"Whoopee, We're All Going to Die","(7, 8]",1993,3.713572066704308,3.367295829986474,0.0,3.6375861597263857,tvEpisode,False,0.6931471805599453,['GB'],['Comedy'],8,1,0.0,False,False,False
4904,Pisi Pisi,"(6, 7]",1975,4.51085950651685,5.438079308923196,0.6931471805599453,3.5263605246161616,movie,False,0.6931471805599453,['TR'],"['Drama', 'Romance']",7,2,0.0,False,False,False
4905,Kyanpasu,"(6, 7]",2001,4.110873864173311,3.332204510175204,0.6931471805599453,3.1354942159291497,tvMiniSeries,True,1.0986122886681098,['JP'],"['Adult', 'Animation', 'Drama']",7,3,1.0,False,False,False
4906,Daytime Believer,"(7, 8]",2003,3.1354942159291497,4.543294782270004,0.6931471805599453,3.6635616461296463,tvEpisode,False,0.6931471805599453,['US'],['Comedy'],8,1,1.0,False,False,False
4907,"La fleur de l'âge, ou Les adolescentes","(6, 7]",1964,4.394449154672439,4.343805421853684,2.5649493574615367,3.6375861597263857,movie,False,1.791759469228055,"['FR', 'IT', 'CA', 'JP']",['Drama'],7,1,0.0,False,False,True
4908,Shonen jidai,"(7, 8]",1990,4.787491742782046,5.44673737166631,1.3862943611198906,3.58351893845611,movie,False,2.1972245773362196,['JP'],['Drama'],8,1,0.5,True,False,False
4909,Ein Ferienbett mit 100 PS,"(3, 4]",1965,4.634728988229636,2.70805020110221,1.0986122886681098,3.2188758248682006,movie,False,0.6931471805599453,['XWG'],['Drama'],4,1,0.0,False,False,False
4910,El milagro de sal,"(6, 7]",1958,4.51085950651685,3.1780538303479458,0.6931471805599453,3.5553480614894135,movie,False,1.0986122886681098,['CO'],['Drama'],7,1,0.0,False,False,False
4911,Kiske Efforts Hai Sabse Kam?,"(2, 3]",2023,3.713572066704308,1.9459101490553132,0.6931471805599453,2.833213344056216,tvEpisode,False,0.6931471805599453,['IN'],['Reality-TV'],3,1,0.0,False,False,False
4912,Luo tuo Xiang Zi,"(7, 8]",1982,4.820281565605037,5.5093883366279774,3.8918202981106265,2.9444389791664403,movie,False,2.0794415416798357,['CN'],['Drama'],8,1,0.25,True,False,False
4913,If I Can't Smoke and Swear. I'm Fucked,"(8, 9]",2003,3.1780538303479458,6.598509028614515,2.3978952727983707,3.367295829986474,tvEpisode,False,0.6931471805599453,['CA'],"['Comedy', 'Crime']",9,2,0.0,False,False,False
4914,Arabic Numeral Series 7,"(6, 7]",1981,2.4849066497880004,3.091042453358316,0.0,0.6931471805599453,short,False,0.6931471805599453,['US'],['Short'],7,1,0.0,False,False,False
4915,Nice Women,"(6, 7]",1931,4.51085950651685,3.5553480614894135,1.791759469228055,3.295836866004329,movie,False,1.791759469228055,['US'],"['Comedy', 'Romance']",7,2,1.0,False,False,False
4916,Karandash i klyaksa veselye okhotniki,"(6, 7]",1954,2.3978952727983707,3.2188758248682006,2.0794415416798357,2.4849066497880004,short,False,1.791759469228055,['SUHH'],"['Animation', 'Music', 'Short']",7,3,0.0,False,False,False
4917,The Flamingo Kid,"(4, 5]",1989,3.4339872044851463,3.7376696182833684,0.0,3.4339872044851463,tvMovie,False,1.0986122886681098,['US'],['Drama'],5,1,0.0,False,False,False
4918,A Luta do Século,"(7, 8]",2016,4.51085950651685,4.204692619390966,0.6931471805599453,3.1780538303479458,movie,False,0.6931471805599453,['BR'],"['Documentary', 'Sport']",8,2,1.0,True,False,False
4919,L'America a Roma,"(6, 7]",1998,4.3694478524670215,3.4339872044851463,0.0,2.833213344056216,movie,False,1.791759469228055,['IT'],['Documentary'],7,1,0.0,False,False,False
4920,Freefall,"(4, 5]",1994,4.574710978503383,6.587550014824796,2.3978952727983707,3.970291913552122,movie,False,2.8903717578961645,"['ZA', 'US']","['Action', 'Adventure', 'Drama']",5,3,0.4,False,False,True
4921,We Had a Dream,"(7, 8]",2010,4.204692619390966,2.995732273553991,0.0,2.1972245773362196,movie,False,0.6931471805599453,['FR'],['Documentary'],8,1,0.0,False,False,False
4922,Solicitor,"(6, 7]",1994,4.343805421853684,3.044522437723423,0.0,2.4849066497880004,video,False,0.6931471805599453,['US'],['Adult'],7,1,1.0,True,False,False
4923,Les bottines du colonel,"(5, 6]",1910,2.302585092994046,2.0794415416798357,0.0,0.0,short,False,1.0986122886681098,['FR'],"['Comedy', 'Short']",6,2,0.0,False,False,False
4924,Crude Oil,"(6, 7]",2019,2.772588722239781,3.6635616461296463,2.4849066497880004,2.70805020110221,short,False,0.6931471805599453,['US'],['Short'],7,1,0.5,True,False,False
4925,Wielki wóz,"(5, 6]",1989,4.356708826689592,2.8903717578961645,1.3862943611198906,3.6888794541139363,tvMovie,False,0.6931471805599453,['PL'],['War'],6,1,0.0,False,False,False
4926,The Secret Sharer,"(8, 9]",1973,3.4339872044851463,2.995732273553991,0.0,2.8903717578961645,short,False,1.3862943611198906,['US'],"['Drama', 'Short']",9,2,0.0,False,False,False
4927,O Vitral e a Santa Morta,"(5, 6]",2008,2.0794415416798357,3.2188758248682006,0.0,1.6094379124341003,short,False,0.6931471805599453,"['BR', 'PT']",['Short'],6,1,0.0,False,False,True
4928,Waghar,"(3, 4]",2022,4.51085950651685,3.6635616461296463,2.0794415416798357,2.70805020110221,movie,False,1.0986122886681098,['IN'],"['Drama', 'Family']",4,2,0.0,False,False,False
4929,Kayfa tesrak millionaire,"(6, 7]",1968,4.61512051684126,4.2626798770413155,0.6931471805599453,3.1780538303479458,movie,False,1.0986122886681098,['EG'],['Comedy'],7,1,0.0,False,False,False
4930,Feuerzauber,"(5, 6]",1977,4.465908118654584,3.8501476017100584,0.6931471805599453,3.6635616461296463,tvEpisode,False,0.6931471805599453,['XWG'],"['Crime', 'Drama', 'Mystery']",6,3,0.0,False,False,False
4931,Sekushî chitai,"(6, 7]",1961,4.418840607796598,4.465908118654584,0.6931471805599453,2.995732273553991,movie,False,1.0986122886681098,['JP'],['Crime'],7,1,0.5,False,False,False
4932,Muz z Londýna,"(4, 5]",1974,4.5217885770490405,3.4339872044851463,4.653960350157523,4.189654742026425,movie,False,1.9459101490553132,['CSHH'],"['Comedy', 'Crime']",5,2,0.0,False,False,False
4933,Donkey Kong 3,"(5, 6]",1983,3.273392705380262,5.41610040220442,1.0986122886681098,1.6094379124341003,videoGame,False,0.6931471805599453,['JP'],"['Action', 'Family']",6,2,0.4,False,False,False
4934,Defending Maldito 3D,"(8, 9]",2010,2.5649493574615367,3.4339872044851463,1.3862943611198906,3.784189633918261,short,False,0.6931471805599453,['CA'],"['Comedy', 'Short']",9,2,0.0,False,False,False
4935,Bites,"(8, 9]",2013,1.3862943611198906,2.302585092994046,1.0986122886681098,1.9459101490553132,short,False,1.0986122886681098,['US'],"['Horror', 'Short']",9,2,0.0,False,False,False
4936,Brutal,"(6, 7]",1980,4.663439094112067,5.049856007249537,1.0986122886681098,4.189654742026425,movie,False,0.6931471805599453,['PH'],['Drama'],7,1,0.5,True,False,False
4937,Zoro Shinwaza Sakuretsu! Katana no Na wa Sogeking?,"(7, 8]",2006,3.713572066704308,6.698268054115413,3.4657359027997265,3.4657359027997265,tvEpisode,False,0.6931471805599453,['JP'],"['Action', 'Adventure', 'Animation']",8,3,0.0,False,False,False
4938,"Mastering the Blade with Orlando, Keira and Jack","(6, 7]",2006,2.833213344056216,2.772588722239781,1.0986122886681098,2.302585092994046,video,False,0.6931471805599453,['US'],"['Documentary', 'Short']",7,2,0.0,False,False,False
4939,Aunty's Romance,"(4, 5]",1912,2.6390573296152584,3.332204510175204,0.0,2.3978952727983707,short,False,0.6931471805599453,['US'],"['Drama', 'Short']",5,2,0.0,False,False,False
4940,Playing with Pain,"(7, 8]",1997,3.713572066704308,2.302585092994046,0.0,3.295836866004329,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Sport']",8,2,0.0,False,False,False
4941,Dervis ve Aktör,"(8, 9]",2013,3.713572066704308,2.3978952727983707,0.0,3.6888794541139363,tvEpisode,False,0.6931471805599453,['TR'],"['Comedy', 'Crime']",9,2,0.0,False,False,False
4942,From Roma with Love,"(6, 7]",2016,1.791759469228055,1.9459101490553132,1.0986122886681098,2.70805020110221,short,False,0.6931471805599453,['US'],"['Documentary', 'Short']",7,2,0.0,False,False,False
4943,4:0 v polzu Tanechki,"(6, 7]",1983,4.5217885770490405,4.454347296253507,2.772588722239781,4.127134385045092,movie,False,1.6094379124341003,['SUHH'],"['Comedy', 'Family']",7,2,0.0,False,False,False
4944,La belle Américaine,"(6, 7]",1961,4.653960350157523,6.565264970035361,2.833213344056216,4.532599493153256,movie,False,3.332204510175204,['FR'],['Comedy'],7,1,0.2727272727272727,True,False,False
4945,Episode #12.35,"(3, 4]",2013,3.713572066704308,3.258096538021482,0.0,5.241747015059643,tvEpisode,False,2.0794415416798357,['US'],"['Documentary', 'Game-Show', 'Music']",4,3,0.0,False,False,False
4946,E adesso sesso,"(3, 4]",2001,4.51085950651685,5.220355825078324,0.6931471805599453,4.48863636973214,movie,False,1.0986122886681098,['IT'],['Comedy'],4,1,1.0,False,False,False
4947,Zui jia pai dang 4: Qian li jiu chai po,"(5, 6]",1986,4.465908118654584,6.807934943699926,4.3694478524670215,4.04305126783455,movie,False,3.044522437723423,"['HK', 'NZ']","['Action', 'Comedy']",6,2,0.6111111111111112,False,False,True
4948,Doodle Dimension/Moving Bubble Bass,"(6, 7]",2018,3.1780538303479458,5.996452088619021,1.9459101490553132,4.382026634673881,tvEpisode,False,0.6931471805599453,['US'],"['Animation', 'Comedy', 'Family']",7,3,0.0,False,False,False
4949,Muntra fruarna i Windsor,"(6, 7]",1998,4.465908118654584,2.3978952727983707,0.0,4.2626798770413155,tvMovie,False,0.6931471805599453,['SE'],['Comedy'],7,1,0.0,False,False,False
4950,Garzey no tsubasa,"(3, 4]",1996,3.4339872044851463,5.351858133476067,2.0794415416798357,5.075173815233827,tvMiniSeries,True,1.6094379124341003,['JP'],"['Action', 'Animation', 'Fantasy']",4,3,0.14285714285714285,False,False,False
4951,Yee yan saam chuk,"(5, 6]",2002,4.61512051684126,3.6375861597263857,0.6931471805599453,3.7612001156935624,movie,False,0.6931471805599453,['HK'],['Drama'],6,1,0.6666666666666666,False,False,False
4952,Dve skazki,"(7, 8]",1962,2.833213344056216,4.382026634673881,1.3862943611198906,3.367295829986474,short,False,1.791759469228055,['SUHH'],"['Animation', 'Short']",8,2,0.0,False,False,False
4953,Nuestra situación,"(8, 9]",2020,3.713572066704308,2.1972245773362196,0.6931471805599453,4.1588830833596715,tvEpisode,False,0.6931471805599453,['MX'],"['Action', 'Adventure', 'Drama']",9,3,0.0,False,False,False
4954,Florida Road,"(7, 8]",2010,4.653960350157523,3.828641396489095,1.0986122886681098,3.8501476017100584,movie,False,0.6931471805599453,['US'],['Drama'],8,1,0.0,False,True,False
4955,The Squaw,"(8, 9]",1975,4.110873864173311,5.231108616854587,0.6931471805599453,3.58351893845611,tvEpisode,False,0.6931471805599453,['US'],['Western'],9,1,0.0,False,False,False
4956,HAARP Attack,"(6, 7]",1999,3.784189633918261,3.8066624897703196,2.1972245773362196,4.343805421853684,tvEpisode,False,0.6931471805599453,['US'],"['Action', 'Drama', 'Sci-Fi']",7,3,0.0,False,False,False
4957,Ramona,"(7, 8]",1988,3.4657359027997265,5.459585514144159,0.6931471805599453,4.663439094112067,tvSeries,True,1.791759469228055,['CA'],"['Drama', 'Family']",8,2,0.0,True,False,False
4958,Capital Punishment,"(5, 6]",1925,4.219507705176107,4.343805421853684,2.3978952727983707,3.332204510175204,movie,False,2.302585092994046,['US'],['Drama'],6,1,0.25,True,False,False
4959,Le berceau de cristal,"(6, 7]",1976,4.394449154672439,4.897839799950911,1.0986122886681098,2.8903717578961645,movie,False,1.3862943611198906,['FR'],['Drama'],7,1,0.0,False,False,False
4960,Gdy pada deszcz,"(6, 7]",2021,3.828641396489095,2.4849066497880004,0.0,5.60947179518496,tvEpisode,False,0.6931471805599453,['PL'],"['Biography', 'Drama', 'Romance']",7,3,0.0,False,False,False
4961,"Goodbye, New York","(4, 5]",1985,4.51085950651685,4.990432586778736,2.0794415416798357,4.6443908991413725,movie,False,1.9459101490553132,"['IL', 'US']","['Comedy', 'Drama', 'Romance']",5,3,0.3,False,False,True
4962,Beef: You Are What You Eat,"(5, 6]",2007,4.51085950651685,3.1354942159291497,0.6931471805599453,3.1354942159291497,video,False,0.6931471805599453,['US'],['Horror'],6,1,0.0,False,False,False
4963,Episode #1.4,"(6, 7]",2014,3.713572066704308,3.58351893845611,0.6931471805599453,3.9512437185814275,tvEpisode,False,2.0794415416798357,['NL'],['Drama'],7,1,0.0,False,False,False
4964,House of Enlightenment,"(8, 9]",2019,4.02535169073515,8.148445666243235,3.1780538303479458,6.645090969505644,tvEpisode,False,0.6931471805599453,['US'],"['Action', 'Drama', 'Sci-Fi']",9,3,0.045454545454545456,False,False,False
4965,"Vera, the Horse Thief","(7, 8]",1984,3.4339872044851463,4.127134385045092,0.0,3.4965075614664802,tvEpisode,False,0.6931471805599453,['US'],['Comedy'],8,1,0.0,False,False,False
4966,The Slaves of Jedikiah: Part 1,"(6, 7]",1973,3.713572066704308,3.6375861597263857,1.9459101490553132,3.1354942159291497,tvEpisode,False,0.6931471805599453,['GB'],"['Drama', 'Fantasy', 'Sci-Fi']",7,3,0.5,False,False,False
4967,O Que Você Não Sabia Sobre o Humor Brasileiro,"(4, 5]",2022,3.4657359027997265,2.302585092994046,1.3862943611198906,3.6888794541139363,tvSeries,True,1.0986122886681098,['BR'],"['Comedy', 'Documentary', 'Family']",5,3,0.0,False,False,False
4968,Episode #3.8,"(8, 9]",2021,3.713572066704308,5.225746673713202,0.6931471805599453,5.087596335232384,tvEpisode,False,2.0794415416798357,['GB'],"['Comedy', 'Drama']",9,2,0.0,False,False,False
4969,Cruising Angels,"(6, 7]",1979,3.9318256327243257,5.241747015059643,1.791759469228055,4.127134385045092,tvEpisode,False,0.6931471805599453,['US'],"['Action', 'Adventure', 'Crime']",7,3,0.0,False,False,False
4970,I Don't Want to Do This Without You,"(7, 8]",2011,3.784189633918261,5.4638318050256105,1.791759469228055,5.241747015059643,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Drama']",8,2,0.0,False,False,False
4971,The Beaux Stratagem,"(9, 10]",1978,3.713572066704308,2.5649493574615367,0.0,3.2188758248682006,tvEpisode,False,0.6931471805599453,['GB'],['Drama'],10,1,0.0,False,False,False
4972,Grandma Jack,"(8, 9]",1983,3.4339872044851463,5.472270673671475,0.6931471805599453,4.0943445622221,tvEpisode,False,0.6931471805599453,['US'],['Comedy'],9,1,0.0,False,False,False
4973,Na Sybir,"(6, 7]",1930,4.499809670330265,3.6888794541139363,1.6094379124341003,3.6375861597263857,movie,False,1.9459101490553132,['PL'],['Drama'],7,1,0.0,False,False,False
4974,A Mid-Summer Night's Barbecue,"(6, 7]",1991,3.713572066704308,2.772588722239781,0.0,4.330733340286331,tvEpisode,False,0.6931471805599453,['US'],['Comedy'],7,1,0.0,False,False,False
4975,Chintu Ka Birthday,"(7, 8]",2020,4.51085950651685,8.472823243680297,2.70805020110221,4.499809670330265,movie,False,1.3862943611198906,['IN'],"['Comedy', 'Drama', 'War']",8,3,0.0979020979020979,True,True,False
4976,Second Sense,"(7, 8]",1996,3.258096538021482,3.5263605246161616,1.0986122886681098,3.9512437185814275,tvEpisode,False,0.6931471805599453,['GB'],"['Crime', 'Drama']",8,2,0.0,False,False,False
4977,#blowjobs,"(5, 6]",2015,3.367295829986474,2.0794415416798357,0.0,4.672828834461906,tvEpisode,False,0.6931471805599453,['NL'],['Drama'],6,1,0.0,False,False,False
4978,Episode #1.25,"(5, 6]",2019,3.713572066704308,2.1972245773362196,0.6931471805599453,4.997212273764115,tvEpisode,False,2.0794415416798357,['AU'],['Drama'],6,1,0.0,False,False,False
4979,Warpath Showdown,"(7, 8]",2021,1.9459101490553132,2.1972245773362196,0.6931471805599453,3.091042453358316,video,False,1.0986122886681098,"['CN', 'UA']","['Short', 'War']",8,2,0.0,False,False,True
4980,My Sister's Business,"(3, 4]",1970,4.189654742026425,3.258096538021482,0.6931471805599453,3.044522437723423,movie,False,1.0986122886681098,['US'],['Drama'],4,1,0.0,False,False,False
4981,The Big Fix,"(7, 8]",1986,3.2188758248682006,4.7535901911063645,0.6931471805599453,3.295836866004329,tvEpisode,False,0.6931471805599453,['US'],"['Comedy', 'Drama', 'Family']",8,3,0.0,False,False,False
4982,Nixon by Nixon: In His Own Words,"(7, 8]",2014,4.276666119016055,6.419994928147142,2.3978952727983707,4.382026634673881,movie,False,2.1972245773362196,['US'],['Documentary'],8,1,0.4,True,False,False
4983,Alfred Hitchcock Presents,"(7, 8]",1985,3.1354942159291497,8.108623268354595,5.517452896464707,6.910750787961936,tvSeries,True,3.091042453358316,['US'],"['Crime', 'Drama', 'Mystery']",8,3,0.14285714285714285,True,False,False
4984,Schulmädchen-Report 4. Teil - Was Eltern oft verzweifeln lässt,"(4, 5]",1972,4.48863636973214,6.0330862217988015,2.302585092994046,3.8918202981106265,movie,False,2.5649493574615367,['XWG'],"['Comedy', 'Drama', 'Romance']",5,3,0.6111111111111112,False,False,False
4985,Pulimurugan,"(6, 7]",2016,5.087596335232384,9.058586816748646,2.1972245773362196,4.59511985013459,movie,False,1.3862943611198906,['IN'],"['Action', 'Thriller']",7,2,0.08333333333333333,True,True,False
4986,Where Mothbloods Bloom,"(7, 8]",2017,2.8903717578961645,2.3978952727983707,2.0794415416798357,4.442651256490317,short,False,0.6931471805599453,['US'],"['Drama', 'Short']",8,2,0.0,False,False,False
